id,name,id_location,id_department,postal_code,adress
70260072329721,PUJOL,26007020000,7,9120,LOS MAITENES  1538
70260212329663,MAGISTRAL RODRIGUEZ,26021030018,21,9000,Colonos Galeses 2183
70260772329402,DEL CENTRO,26077030000,77,9103,Mariano Moreno 574
70260772329403,AUTOFARMA RW,26077030000,77,9103,Avenida 25 de Mayo 219
70260772329406,DE LA BAHIA,26077020,77,9103,JUAN MANUEL DE ROSAS N ° 215
70260772329401,CRISOL,26077030000,77,9103,CONESA N° 236
70260772329405,FARMACIAS PATAGONICAS RAWSON,26077030000,77,9103,SARMIENTO N° 445
70260772729408,FARMACIA SEROS,26077030000,77,9103,RIVADAVIA Y 9 DE JULIO
70260772329400,BIOFARMA,26077030000,77,9103,VACCHINA N ° 203
70260352329505,DEL BARRIO,26035030000,35,9200,Holdrich 3
70260352729503,DASU ESQUEL,26035030000,35,9200,25 de Mayo 517
70260212329553,PROSPERO PALAZZO,26021030011,21,9000,Escribano Rocío Ortiz 68
70260772329441,DR. AHORRO,26077040000,77,9100,AP Bell  346
70260772329446,ITALIA,26077040000,77,9100,Italia 156
70260352329511,SOCIAL V,26035030000,35,9200,Alvear 978
70260212329517,ARGENTINA DEL SUD,26021030018,21,9000,Avenida Hipólito Yrigoyen 925
70260772329444,FARMACIAS PATAGONICAS SUCURSAL AVENIDA,26077040000,77,9100,Avenida Hipólito Yrigoyen 1502
70260772329447,LA BOTICA,26077040000,77,9100,Maipú 683
70260772329448,FARMACIAS PATAGONICAS SUCURSAL MITRE,26077040000,77,9100,Mitre 598
70260212329531,FAVALORO,26021030018,21,9000,Avenida Polonia 2011
70260212329532,JOSE FUCHS,26021030018,21,9000,Figueroa Alcorta 561
70260212329563,SANTA BARBARA,26021030018,21,9000,Capital Garcia 192 Prospero Palazzo
70260072329467,CENTRAL PMADRYN,26007020000,7,9120,25 de Mayo 272
70260352329506,FARMACIAS PATAGONICAS ESQUEL,26035030000,35,9200,25 de Mayo 543
70260352329507,FIORI,26035030000,35,9200,Rivadavia 899
70260212329522,CEFERINO,26021030018,21,9000,La Cautiva 1198
70260212329539,KILOMETRO 5,26021030019,21,9000,Avenida José Ingenieros 125
70260422329463,EL VALLE,26042030000,42,9105,Avenida Eugenio Tello 499
70260212329523,CENTRAL,26021030018,21,9000,San Martín 537
70260212329525,CRISTAL,26021030018,21,9000,San Martín 318
70260212329526,CRISTAL DE ALEM,26021030018,21,3240,Leandro N. Alem 224
70260212329530,FARMASOL,26021030018,21,9000,Avenida Portugal 441
70260212329535,GENERAL MOSCONI,26021030018,21,9000,Avenida Fray Luis Beltrán 45
70260212329543,LAHUEN,26021030018,21,9000,Avenida Polonia 755
70260212329544,LA NACION ARGENTINA,26021030018,21,9000,La Nación 2737
70260212329560,SAN CARLOS,26021030018,21,9000,Santa Cruz 305
70260212329566,SANTO REMEDIO,26021030018,21,9000,Rawson 620
70260212329575,TREVELIN,26021030018,21,9000,Reconquista 16
70260212329577,VICTORIA,26021030018,21,9000,Saavedra 700
70260212329578,WALMART,26021030018,21,9000,Avenida Chile N º 350
70260212329579,WALMART II,26021030018,21,9000,Avda Libertador San Martín 1555
70260772329443,FARMANORT,26077040000,77,9100,Cambrin 668
70260772329451,NUEVA MOLINA,26077040000,77,9100,Belgrano  Y colombia
70260072729469,DASU PUERTO MADRYN,26007020000,7,9120,Marcos A. Zar 297
70260072329471,DOMECQ GARCIA,26007020000,7,9120,Avenida Domecq García 401
70260212329574,SUR COMODORO,26021030018,21,9000,Aristóbulo del Valle 1787
70260072329473,FARMACIAS PATAGONICAS SUCURSAL COSTANERA,26007020000,7,9120,Avenida Julio Argentino Roca 315
70260212329568,SOCIAL  I,26021030018,21,9000,Bartolomé Mitre 867
70260212329513,ALQUIMIA,26021030018,21,3240,Avenida Canadá 2727
70260212329515,ARGENTINA AUSTRAL,26021030018,21,9000,Avenida Polonia 1540
70260212329573,STANDARD,26021030018,21,9000,Ingeniero Strasser 14
70260772329442,ECUADOR,26077040000,77,9100,Ecuador 558
70260072329478,LA GUARDIA,26007020000,7,9120,Hipólito Yrigoyen 802
70260142329489,FARMACIA CAO,26014090000,14,8431,Los Notros y El Maqui
70260352329510,SOCIAL XIV,26035030000,35,9200,9 de Julio 800 y Belgrano
70260772329439,ANIKA,26077040000,77,9100,9 de Julio 302
70260212329561,SAN CAYETANO,26021030018,21,9000,Avenida Polonia 2047
70260772329453,FARMACIAS PATAGONICAS SUCURSAL PLAZA,26077040000,77,9100,Rivadavia 348
70260142329490,EMANUEL LAGO PUELO,26014090000,14,8431,Ruta 16 Lote 1 parcela 32 quinta 1
70260142329491,FARMASOL (L.P.),26014090000,14,8431,Av.Arrayanes y Los Cohiues
70260072329483,OESTE,26007020000,7,9120,25 de Mayo 59
70260072329486,SANTA RITA,26007020000,7,9120,Fuerte San José 339
70260072729488,SOCIAL ADOS PM,26007020000,7,9120,Bartolomé Mitre 476
70260142329497,DEL PUEBLO M,26014050000,14,9210,BELGRANO 747
70260352329502,CORDOBA,26035030000,35,9200,25 de Mayo 641
