id,name,id_location,id_department,postal_code,adress
70460142355640,FARMACIA CLINICA AVIAT S.R.L,46014010000,14,5300,Benjamín de la Vega 21
70460142355641,FARMACIA COLEGIO MEDICO,46014010000,14,5300,Avenida Facundo Quiroga 430
70460142355625,FARMASUAR- SUCURSAL 1,46014010000,14,5300,Av. San Nicolas de Bari N° 1255
70460142355626,FARMANOR S.R.L,46014010000,14,5300,Avenida San Francisco N° 600- Barrio Cochangasta- La Rioja
70460142355629,NOVOFARMA,46014010000,14,5300,Virgen de Itati esqina Santo Domingo
70460142355288,LAS SIERRAS,46014010000,14,5300,San Nicolas de Bari (O) N° 841
70460142355291,SUAYTER,46014010000,14,5300,Peatonal Buenos Aires N°33
70460142355289,CASTORE II,46014010000,14,5300,Dalmacio Belez Sarfield 902
70460422355290,PARIS,46042010002,42,5360,Julian Amatte Esquina Alberto Ocampo
70460142355285,EL PORTAL,46014010000,14,5300,AVENIDA SAN NICOLAS DE BARI N° 364 (E)
70460142455293,DEL VELAZCO,46014010000,14,5300,Avenida Ramirez de Velazco y Oruro
70460422955295,CRISTAL,46042010002,42,5360,Joaquín González
70460072355298,LOURDES II,46007010001,7,5310,AVENIDA SANTA ROSA ESQUINA 20 DE MAYO
70460142355299,AMERICANA,46014010000,14,5300,SAN MARTIN 334
70460072355292,LOURDES I,46007010001,7,5310,9 de Julio 470
70460142355287,CASTORE,46014010000,14,5300,San Nicolas de Bari (O) 534
70460142355300,SAN CAYETANO,46014010000,14,5300,JOAQUIN VICTOR GONZALES 294
70460212355304,BOTIQUIN FARMACIA (LOCALIDAD ANJULLON),46021030000,21,5310,La plata s/n entre Av.Pedro Ignacio de Castro Barros  y San Martin
70460072355309,SAGRADO CORAZON,46007010001,7,5310,9 DE JULIO Nº 31- Aimogasta
70460072355312,SAN ANTONIO,46007010001,7,5311,Pje. Dardo de la Vega Díaz 331
70460072355313,SANTA ELENA,46007010001,7,5471,25 DE MAYO 388
70460492355314,OSPeCon (Obra Social del Personal de la Construcción),46049050000,49,1,DELLEPIANI 769
70460352355315,SANTA MARIA,46035010000,35,5380,Constantino Carbel
