id,name,id_location,id_department,postal_code,adress
70500072161016,SISTEMA DE SEGURIDAD SOCIAL DE LA SALUD FARMACIA.-,50007010002,7,5500,SAN JUAN 255
70500072361012,DEL PLATA 3 FARMACIA.-,50007010005,7,5500,PASO DE LOS ANDES 95
70500772361009,MALARGUE 1 FARMACIA.-,50077040000,77,5613,GENERAL VILLEGAS OESTE 7
70500072861022,A.M.P.E.S. FARMACIA.-,50007010003,7,5500,SAN JUAN 871
70500072761023,A.M.E.CO.M. 2 FARMACIA.-,50007010002,7,5500,AVENIDA SAN MARTÍN 53
70500072761027,O.S.P.E.L.S.YM. FARMACIA.-,50007010002,7,5500,MONTEVIDEO 270
70500072361011,FARMATOTAL FARMACIA.-,50007010002,7,5500,AVENIDA JOSÉ VICENTE ZAPATA 303
70500072361006,DEL PUENTE CITY FARMACIA.-,50007010001,7,5500,AVENIDA SAN MARTÍN 1516
70500212361007,DEL PUENTE GODOY CRUZ FARMACIA.-,50021010001,21,5501,AVENIDA SAN MARTÍN 900
70501052361017,MAYO FARMACIA.-,50105210002,105,5600,AVENIDA HIPÓLITO YRIGOYEN 458
70500072361010,ARGENTINA FARMACIA.-,50007010003,7,5500,BUENOS AIRES 182
70500072361005,MORI CIUDAD FARMACIA.-,50007010001,7,5500,AVENIDA LAS HERAS 323
70500072361014,DEL CENTRO MEGA STORE FARMACIA.-,50007010003,7,5500,AVENIDA SAN MARTÍN 1001
70500842361020,SAN MARTIN FARMACIA.-,50084140000,84,5577,SAN ISIDRO 659
70501052361018,MUÑOZ FARMACIA.-,50105210002,105,5600,AVENIDA HIPÓLITO YRIGOYEN 522
70500982361019,PLAZA FARMACIA.-,50098100002,98,5570,9 DE JULIO 327
70500072361004,SAN RAMON FARMACIA.-,50007010002,7,5500,AVENIDA COLÓN 160
70500702361008,MITRE 7 FARMACIA.-,50070060004,70,5517,OZAMIS 401
70500072361013,LA PIRAMIDE FARMACIA.-,50007010003,7,5500,CÓRDOBA 45
70500982361015,DE LOURDES FARMACIA.-,50098100002,98,5570,PIROVANO 98
70500072761021,D.A.M.S.U. FARMACIA.-,50007010008,7,5502,CIUDAD UNIVERSITARIA
70500072761024,XELTAHUINA - O.S.E.P. FARMACIA.-,50007010003,7,5500,SALTA 877
70500702361057,DEL SOL FARMACIA.-,50070070000,70,5529,ROMA 4610
70500982361074,MITRE 22 FARMACIA.-,50098100002,98,5570,9 DE JULIO 100
70500142361064,GILI FARMACIA.-,50014030000,14,5620,DIAGONAL CARLOS PELLEGRINI 402
70500072361135,BIO SUR DIAGNOSTICOS.-,50007010003,7,5500,PEDRO B. PALACIOS 540
70500632361435,DEL PIEDEMONTE FARMACIA.-,50063090006,63,5549,VERTIENTES DEL PEDEMONTE BARRIO ECO CHACRAS M - C / C - 1 LA UNIÓN 4900
70500282361439,RUSSELL FARMACIA.-,50028020006,28,5533,AVELLANEDA 2091
70500282361436,SAN JAVIER FARMACIA.-,50028020003,28,5523,GODOY CRUZ 7123
70500072361438,DEL PLATA 7 FARMACIA.-,50007010003,7,5500,LAVALLE 101
70500702361437,RUTINI FARMACIA.-,50070060001,70,5513,CREMASCHI de RUTINI 34 PASEO RUTINI LOCAL 1
