id,name,id_location,id_department,postal_code,adress
70900842196977,FARMACIA INTERNA CENTRO DE SALUD ZENON SANTILLAN,90084010000,84,4000,Av. Avellaneda 750
70900142397635,FARMACIA DEL ESTE,90014010001,14,4178,AV.RIVADAVIA 1300
70900142397636,FARMACIA MODERNA,90014020001,14,4109,AV.INDEPENDENCIA 210
70900842397637,FARMACIA ARMONIA,90084010000,84,4000,24 DE SETIEMBRE 210
70900842397638,FARMACIA ADRI,90084010000,84,4000,LAVALLE 2101
70900842397639,FARMACIA DEL PUENTE,90084010000,84,4000,AV.MATE DE LUNA 2101
70900842397641,FARMACIA VENEZUELA,90084010000,84,4000,Venezuela 1267
70900842397642,FARMACIA MARICEL,90084010000,84,4000,JUNIN 1280
70900842397643,FARMACIA ANITA,90084010000,84,4000,PASO DE LOS ANDES 1296
70900212397644,FARMACIA SANTO DOMINGO,90021050000,21,4146,ESPAÑA 1298
70900842397645,FARMACIA RIO SALI,90084010000,84,4000,AV.B.ARAOZ 1298
70900842397646,FARMACIA SUR,90084010000,84,4000,AVDA. ROCA 1099
70900842397647,FARMACIA ITALIANA,90084010000,84,4000,24 SETIEMBRE 1102
70900842397648,FARMACIA EL CRUCE,90084010000,84,4000,BOLIVAR 1102
70900702397649,FARMACIA BROAL,90070060000,70,4135,AV. LIBERTADOR 111
70900842397650,FARMACIA MICAELA,90084010000,84,4000,BRIGIDO TERÁN 111
70900842397651,FARMACIA NTRA.SRA.DE LA CONSOLACION,90084010000,84,4000,SAN JUAN 1114
70900842397652,FARMACIA RENACIMIENTO,90084010000,84,4000,AV.REPUBLICA DEL LIBANO 1154
70900842397653,FARMACIA SAN ANDRES,90084010000,84,4000,AV. COLON 1162
70900842397654,FARMACIA CUYO,90084010000,84,4000,AV.CORONEL SUAREZ 1174
70900842397655,FARMACIA SAN CRISTOBAL,90084010000,84,4000,AV.BENJAMIN ARAOZ 12
70900142397656,FARMACIA SAN FRANCISCO DE ASIS,90014040000,14,4184,AV. SAN MARTÍN 120
70900912397657,FARMACIA 25 DE MAYO,90091050000,91,4172,25 DE MAYO 120
70900842397659,FARMACIA SERRAVALLE,90084010000,84,4000,LAS PIEDRAS 1639
70901052397660,FARMACIA CRISTO OBRERO,90105080000,105,4103,AV.PERU SUR 1048
70900702397661,FARMACIA SIERRA,90070030000,70,4000,RIVADAVIA 106
70900842397662,FARMACIA SANTA CRUZ,90084010000,84,4000,AV.INDEPENDENCIA 1602
70900842397663,FARMACIA LUMAHE,90084010000,84,4000,SANTA FE 1602
70900842397664,FARMACIA CAROLA,90084010000,84,4000,SGO. DEL ESTERO 1602
70900842397665,FARMACIA SISA,90084010000,84,4000,CHILE 1616 1616
70900282397666,FARMACIA UNION,90028030002,28,4132,SARMIENTO 162
70900842397668,FARMACIA SAN PABLO,90084010000,84,4000,SAN MARTIN 174
70900842397669,FARMACIA VILLA AMALIA,90084010000,84,4000,MARIANO MORENO 1744
70901192397670,FARMACIA DEL VALLE,90119030002,119,4000,SOLANO VERA 175
70900632397671,FARMACIA LIBERTAD,90063050000,63,4128,LIBERTAD 165
70900842397672,FARMACIA DAMIR,90084010000,84,4000,JUJUY 2133
70900842397673,FARMACIA LOS ANGELES,90084010000,84,4000,PSJE. ZUVIRIA 214
70900842397674,FARMACIA LOS PINOS,90084010000,84,4000,MUNECAS 2153
70900422397675,FARMACIA SOL,90042010000,42,4000,AV. M. CAMPERO 216
70900842397678,FARMACIA CALCAGNO,90084010000,84,4000,FRANCISCO DE AGUIRRE 1498
70900842397679,FARMACIA RIVADAVIA,90084010000,84,4000,RIVADAVIA 1498
70900842397680,FARMACIA JUAN XXIII S.H.,90084010000,84,4000,AV. NESTOR KIRCHNER 1502
70900842397681,FARMACIA MABEL,90084010000,84,4000,MATHEU 152
70900842397683,FARMACIA AMERICANA,90084010000,84,4000,AV. LAS AMERICAS 1555
70901052397684,FARMACIA DEL ROSARIO,90105080000,105,4103,25 DE MAYO 157
70900842397685,FARMACIA MORENO,90084010000,84,4000,MORENO 1571
70900842397686,FARMACIA ESPAÑA,90084010000,84,4000,9 DE JULIO 1579
70900842397687,FARMACIA IDEAL,90084010000,84,4000,PJE A.CHAZARRETA 1595
70900842397689,FARMACIA AUTOPISTA,90084010000,84,4000,AUTOP.J.D.PERON-MZ B-Casa 14-BºAGEF 1700
70900842397690,FARMACIA DEL BOSQUE,90084010000,84,4000,ITALIA 1802
70900142397691,FARMACIA DE LA ROSA SUR,90014020001,14,4109,SARGENTO CABRAL 181
70900142397692,FARMACIA SANTA RITA,90014020003,14,4000,AV.EVA PERON 181
70900842397693,FARMACIA DOMINGO,90084010000,84,4000,AV. SIRIA 1824
70900842397694,FARMACIA NASER,90084010000,84,4000,SANTIAGO 1826
70900702397695,FARMACIA SAN RAFAEL,90070030000,70,4142,RIVADAVIA 183
70900842397696,FARMACIA LAPRIDA NORTE,90084010000,84,4000,LAPRIDA 1831
70900842397697,FARMACIA VIDA,90084010000,84,4000,AV.JUAN B. JUSTO 1851
70900842397698,FARMACIA ELY,90084010000,84,4000,AVENIDA COLON 186
70900842397699,FARMACIA DEL PIAMONTE,90084010000,84,4000,AV.BELGRANO 1869
70900632397700,FARMACIA AMADO,90063020002,63,4105,BERNABE ARAOZ 235
70900842397701,FARMACIA SAN VALENTIN,90084010000,84,4000,AV.ALEM 2027
70900632397702,FARMACIA TURI,90063050000,63,4128,BELGRANO 203
70900842397703,FARMACIA VIAMONTE,90084010000,84,4000,VIAMONTE 2047
70900842397704,FARMACIA CERVANTES,90084010000,84,4000,GENERAL PAZ 2055
70901052397705,FARMACIA ROCIO,90105080000,105,4000,VELEZ SARFIELD 206
70900842397706,FARMACIA BULNES,90084010000,84,4000,CHILE 3196
70900842397707,FARMACIA PORVENIR,90084010000,84,4000,AV. MATE DE LUNA 3202
70900842397709,FARMACIA SAN ISIDRO,90084010000,84,4000,JUJUY 3255
70901192397710,FARMACIA PORTAL DEL CERRO,90119030002,119,4000,AV. SOLANO VERA 207
70900842397711,FARMACIA MIRTA,90084010000,84,4000,ESPANA 2071
70900842397712,FARMACIA SAN AGUSTIN,90084010000,84,4000,MENDOZA 208
70900842397713,FARMACIA LA SALUD,90084010000,84,4000,MENDOZA 3185
70900632397714,FARMACIA SAN MARTIN,90063050000,63,4128,SAN MARTIN 319
70900842397715,FARMACIA FAVALORO,90084010000,84,4000,CATAMARCA 189
70901192397716,FARMACIA SANTA MARIA,90119030002,119,4107,AV. ACONQUIJA 1915
70900842397717,FARMACIA CASILINA,90084010000,84,4000,BUENOS AIRES LOC-1 193
70900842397718,FARMACIA DEL SOL,90084010000,84,4000,MATHEU 1945
