id,name,id_location,id_department,postal_code,adress
70300842342856,SARMIENTO II,30084070000,84,3116,25 DE MAYO 1017
70300842342857,SELECTA,30084160000,84,3100,AV. ZANNI 1301
70300982342858,FCIA. ALBA,30098040000,98,3260,9 de Julio 1302
70300772342859,JORDAN,30077050000,77,3156,SABA Z. HERNANDEZ 131
70300152342860,SAN LORENZO,30015060002,15,3200,Avenida Monseñor Tavella 1310
70300912342861,SAN ROQUE,30091100000,91,1,DR. L PANIZZA 132
70300842342862,FARMACIA SOCIAL DE EMPLEADOS DE COMERCIO,30084070000,84,3116,SARMIENTO 1322
70300982342863,FCIA. DEL BOTICARIO,30098060000,98,3272,Avenida de los Inmigrantes
70300842342864,FREDDY,30084070000,84,1,BELGRANO 1348
70300772342865,COLONIAL,30077070000,77,3150,L.N. ALEM  1415
70301132342866,DR. N. YARCHO,30113070000,113,3246,URQUIZA 142
70300842342867,CORTES,30084160000,84,3100,AV. GALAN 1442
70300842342868,LAMPERTTI HORACIO ORLANDO,30084270000,84,3109,SAN MARTÍN 1091
70300842342869,VITAL,30084070000,84,1,SAN MARTIN 1213
70300632342870,VILLA PARANACITO,30063060000,63,2823,AV. ENTRE RIOS 126
70300772342871,SAN MIGUEL,30077070000,77,3150,San Martín
70300282342872,BARBIERI I,30028070000,28,3206,Avenida San Martín 211
70300842342873,FOLMER,30084050001,84,3122,DIAGONAL INDUSTRIA 213
70300282342874,ITALIANA,30028010000,28,3228,Urquiza 1270
70300562342875,DIORIO,30056010000,56,2826,Del Inmigrante 129
70300082342876,FERRARI,30008090003,8,3283,SAN MARTÍN Y LAVALLE
70300082342877,VILLA ELISA S.R.L.,30008110000,8,3265,Avenida San Martín 1298
70300082342878,BOUVET,30008110000,8,3265,Estrada 1099
70300212342879,VALLE MARIA,30021060000,21,3101,JUAN MANUEL DE ROSAS 110
70300702342880,TEDESCO,30070040000,70,3190,San Martín 1101
70300842342881,ROLIRIA DEL TIRO FEDERAL,30084160000,84,3100,1º de mayo  2001
70300772342882,LOURDES,30077070000,77,3150,BV. ESPAÑA 1114
70300352342883,URQUIZA,30035030000,35,3180,Urquiza
70300842342884,MINISTERIO,30084160000,84,3100,Avenida Laurencena
70300842342885,MINISTERIO SRL,30084160000,84,1,LAURENCENA 116
70300562342886,GESTION SALUD,30056010000,56,2826,25 DE MAYO Nº  118
70300702342887,FARMATON,30070040000,70,3190,Moreno 1181
70300562342888,SABIN,30056070000,56,2820,URQUIZA 1201
70300702342889,MUTUAL DEL SOL,30070040000,70,3190,Almirante Brown 1037
70300702342890,METRAILLER,30070080000,70,3192,AV. PERÓN 1046
70300282342891,DE LA UNION,30028010000,28,3226,AV. SIBURU 1050
70300082342892,FRANCIA I,30008020000,8,3280,Avenida San Martín 1050
70300562342893,SAN PANTALEON,30056070000,56,2820,Urquiza 1053
70300842342894,LA BOTICA,30084200000,84,3107,AVENIDA FRIULI 1056
70300842342895,LA ESTRELLA,30084160000,84,3100,Italia 106
70300082342896,NUEVA ELISA,30008110000,8,3265,PUEYRREDON 1601
70300212342897,DUBNER,30021120000,21,3164,Libertad
70300082342898,SATTO,30008110000,8,3265,AV.URQUIZA 1614
70300842342899,FARMAEXPRESS,30084160000,84,3100,General Galan 1616
70300702342900,DEL PUEBLO,30070010000,70,3142,SAN MARTIN 163
70300082342901,CENTENARIO III,30008110000,8,3265,Estrada 1644
70300842342902,ZALAZAR,30084250000,84,3111,1 DE OCTUBRE 172
70300152342903,ACEVEDO,30015060002,15,3200,Avenida Monseñor Tavella 1752
70300982342904,FCIA. COLON,30098040000,98,3260,BVARD.IRIGOYEN 1650
70300982342905,FCIA. GARGANO,30098040000,98,3260,General Galarza 1652
70300842342906,TROSSERO,30084160000,84,3100,Andrés Pazos 264
70300082342907,PEREZ,30008090003,8,3283,9 DE JULIO 1660
70300842342908,AMERICA,30084160000,84,3100,AV.DE LAS AMERICAS 1693
70300282342909,FARMACIA NUÑEZ,30028010000,28,3228,9 DE JULIO 2191
70300562342910,MEDRANO,30056070000,56,2820,Avenida Rocamora 148
70300562342911,DEL VALLE,30056070000,56,2820,AV. DEL VALLE 1489
70300562342912,SIBOLDI,30056090000,56,2854,PTE. PERON Nº 15
70300082342913,CENTENARIO I,30008020000,8,3280,12 DE ABRIL 150
70300152342915,LOS CHARRUAS,30015100000,15,3204,AV. FCO. RAMIREZ 1502
70300982342916,FCIA. AVENIDA,30098040000,98,3260,BV. ARAOZ 152
70300082342917,MARZORATTI,30008090003,8,3283,Chacabuco 1564
