id,name,id_location,id_department,postal_code,adress
70421472353770,FARMACIA CHICO,42147030000,147,6369,ANTONIO DEVOTO 178
70421472353814,FARMACIA ACUARIO,42147010000,147,6385,BELGRANO 259
70421052353815,FARMACIA VILLA MARGARITA,42105030000,105,6360,CALLE 20 Nº 401 (NORTE)
70421052353840,FARMACIA DE LA CIUDAD,42105030000,105,6360,CALLE 5 Nº 672
70421052353901,FARMACIA GALERIA,42105030000,105,6360,CALLE 15 Nº 948
70420212353904,FARMACIA EL MATE,42021020000,21,6300,DELFIN GALLO 1599
70420352353910,FARMACIA FANFLIET,42035060000,35,6313,RIVADAVIA 357
70421332353805,FARMACIA REALICO,42133080000,133,6205,AVDA MULLALLY 1493
70420702353855,FARMACIA GUATRACHE,42070030000,70,6309,ZEBALLOS 198
70421122353853,FARMACIA YUNES,42112020000,112,6360,GENERAL ACHA 699
70421052353854,FARMACIA SAN JOSE,42105030000,105,6360,CALLE 116 BIS ESQUINA 5
70421052353788,MAGISTRAL FARMACEUTICA S.C.S.,42105030000,105,6360,CALLE 9 Nº 141
70420212353877,FARMACIA LEAL,42021020000,21,6300,RIVADAVIA 101
70420212353891,FARMACIA ASOCIACION MUTUAL BANCARIA,42021020000,21,6300,HILARIO LAGOS 255
70421192353768,FARMACIA RAFFAELLI,42119010000,119,4624,DON BOSCO 1459
70420212353880,FARMACIA AMEGHINO,42021020000,21,6300,AMEGHINO 587
70420982353972,FARMACIA QUEQUEN,42098030000,98,6317,ESPAÑA MADRE NUESTRA 200
70421192353975,FARMACIA CAMPERO,42119010000,119,4624,DON BOSCO 1326
70421332353976,FARMACIA MITRE,42133080000,133,6205,MITRE 1422
70421542353977,FARMACIA ATALIVA,42154010000,154,6367,COLON 218
70420212353981,FARMACIA CHANGOMAS TIENDA 1100,42021020000,21,6300,AV. PERON 2325
70421052353830,FARMACIA MARIA AUXILIADORA,42105030000,105,6360,CALLE 1 Nº 341 (O)
70420212353912,FARMACIA DEL MUSEO,42021020000,21,6300,PELLEGRINI 178
70421472353930,FARMACIA SANTA MARIA,42147030000,147,6369,9 DE JULIO 1075
70420212353931,FARMACIA SADOWSKI II,42021020000,21,6300,AVDA. URUGUAY 681
70421052353932,FARMACIA SAN MARTIN,42105030000,105,6360,AVDA. SAN MARTIN 345
70420212353936,FARMACIA ALSINA,42021020000,21,6300,ALSINA 351
70420562353938,FARMACIA MG FARMA,42056040000,56,6221,MANUEL BELGRANO 548
70420982353906,FARMACIA DEL OESTE,42098050000,98,6319,CALLE 15 Nº 1059
70421052353916,FARMACIA PACIFICO DE FARMAVISION SRL,42105030000,105,6360,CALLE 17 Nº 1277
70420352353941,FARMACIA ECONOMED XXII,42035020000,35,6380,ITALIA 1099
70420562353982,FARMACIA CRUZ PAMPA S.H.,42056040000,56,6221,URQUIZA 1001
70421052353955,FARMACIA ECONOMED XXXIII,42105030000,105,6360,CALLE 17 Nº 739
70420352353859,FARMACIA CASTEX,42035020000,35,6380,25 DE MAYO 982
70421052353956,FARMACIA VIDAL,42105030000,105,6360,CALLE 33 Nº 818
70420212353963,FARMACIA BECK,42021020000,21,6300,AV SAN MARTIN (O) 592
70421052353924,FARMACIA PEREYRA,42105030000,105,6360,CALLE 2 Nº 444
70421052353925,FARMACIA WIDMER SRL,42105030000,105,6360,CALLE32 Nº 403
70420772353957,FARMACIA BERNASCONI,42077020000,77,8204,FLORENTINO AMEGHINO 403
70420212353892,FARMACIA AUSTRAL,42021020000,21,6300,AMEGHINO 1203
70420072353856,FARMACIA LA PAMPA,42007030000,7,6301,NEUQUEN 198
