,id,name,id_province,province,id_department,department,id_location,location,postal_code,adress,webpage
0,70260072329721,PUJOL,26,CHUBUT,7,BIEDMA,26007020000,PUERTO MADRYN,9120,LOS MAITENES  1538,
1,70100352324743,SALUDFARMA,10,CATAMARCA,35,BELÉN,10035020000,BELEN,4750,Mitre 14,
2,70064412318286,MARSICO,6,BUENOS AIRES,441,LA PLATA,6441030015,LA PLATA,1900,Avenida 7 445,
3,70340492347884,PERALTA HNOS,34,FORMOSA,49,PILCOMAYO,34049010000,CLORINDA,3610,Avenida San Martin 470,
4,70140142334991,VALENTINO,14,CÓRDOBA,14,CAPITAL,14014010000,CORDOBA,5000,Catamarca 1047,
5,70060352318295,MODERNA,6,BUENOS AIRES,35,AVELLANEDA,6035010006,PIÑEYRO,1870,Avenida Galicia 410,
6,70067072315037,BOTIQUIN FARMACIA,6,BUENOS AIRES,707,SALADILLO,6707000003,BLAQUIER,6065,Buenos Aires S/n,
7,70060912318298,BIANCHI,6,BUENOS AIRES,91,BERAZATEGUI,6091010001,BERAZATEGUI,1884,Avenida 14 Presidente Juan Domingo Perón 4653,
8,70060912818296,MUTUAL DUCILO,6,BUENOS AIRES,91,BERAZATEGUI,6091010001,BERAZATEGUI,1884,Avenida Mitre 442,
9,70460142355640,FARMACIA CLINICA AVIAT S.R.L,46,LA RIOJA,14,CAPITAL,46014010000,LA RIOJA,5300,Benjamín de la Vega 21,
10,70460142355641,FARMACIA COLEGIO MEDICO,46,LA RIOJA,14,CAPITAL,46014010000,LA RIOJA,5300,Avenida Facundo Quiroga 430,
11,70340282347858,JUAREZ,34,FORMOSA,28,MATACOS,34028010000,INGENIERO GUILLERMO N. JUAREZ,3636,calle Saavedra y Tucumán,
12,70100352124818,BOTIQUIN OSEP BELEN,10,CATAMARCA,35,BELÉN,10035020000,BELEN,4750,Sarmiento 386,
13,70421472353770,FARMACIA CHICO,42,LA PAMPA,147,TRENEL,42147030000,TRENEL,6369,ANTONIO DEVOTO 178,
14,70100492324465,VITAL,10,CATAMARCA,49,CAPITAL,10049050,CAPITAL,4700,AV. SANCHEZ OVIEDO Nº1047,
15,70460142355625,FARMASUAR- SUCURSAL 1,46,LA RIOJA,14,CAPITAL,46014010000,LA RIOJA,5300,Av. San Nicolas de Bari N° 1255,
16,70460142355626,FARMANOR S.R.L,46,LA RIOJA,14,CAPITAL,46014010000,LA RIOJA,5300,Avenida San Francisco N° 600- Barrio Cochangasta- La Rioja,
17,70064272318471,MAGNANI,6,BUENOS AIRES,427,LA MATANZA,6427010008,RAFAEL CASTILLO,1755,Ventura Yanzi 2155,
18,70067702318472,ALLEGRONE,6,BUENOS AIRES,770,SAN PEDRO,6770050000,SAN PEDRO,2930,Bartolomé Mitre 1790,
19,70067602318367,LOS HORNEROS S.C.S,6,BUENOS AIRES,760,SAN MIGUEL,6760010003,MUÑIZ,1663,San José 914,
20,70064342318307,PFM SAN MARTIN 2101 SCS,6,BUENOS AIRES,434,LANÚS,6434010003,LANUS OESTE,1824,San Martín 2201,
21,70460142355629,NOVOFARMA,46,LA RIOJA,14,CAPITAL,46014010000,LA RIOJA,5300,Virgen de Itati esqina Santo Domingo,
22,70460142355288,LAS SIERRAS,46,LA RIOJA,14,CAPITAL,46014010000,LA RIOJA,5300,San Nicolas de Bari (O) N° 841,
23,70062522318230,SP HEALTH CENTER SCS,6,BUENOS AIRES,252,ESCOBAR,6252010005,LOMA VERDE,1625,Colectora Oeste Ramal Pilar 770,
24,70460142355291,SUAYTER,46,LA RIOJA,14,CAPITAL,46014010000,LA RIOJA,5300,Peatonal Buenos Aires N°33,
25,70460142355289,CASTORE II,46,LA RIOJA,14,CAPITAL,46014010000,LA RIOJA,5300,Dalmacio Belez Sarfield 902,
26,70260212329663,MAGISTRAL RODRIGUEZ,26,CHUBUT,21,ESCALANTE,26021030018,COMODORO RIVADAVIA,9000,Colonos Galeses 2183,
27,70066442318238,GALENOS,6,BUENOS AIRES,644,PINAMAR,6644010003,PINAMAR,7167,Simbad El Marino 74,
28,70067492318242,FARMACIA OTHARAN,6,BUENOS AIRES,749,SAN FERNANDO,6749010003,VIRREYES,1646,Belgrano 1964,
29,70460422355290,PARIS,46,LA RIOJA,42,CHILECITO,46042010002,CHILECITO,5360,Julian Amatte Esquina Alberto Ocampo,
30,70020012317538,BRIUT,2,CABA,0,COMUNA 1,2000010000,CIUDAD DE BUENOS AIRES,1414,Gurruchaga 684,
31,70221052327489,BOTIQUIN CLINICA REGIONAL SRL,22,CHACO,105,9 DE JULIO,22105010000,LAS BREÑAS,3722,RIVADAVIA 605,
32,70064102318420,NUEVO PUENTE S.C.S.,6,BUENOS AIRES,410,ITUZAINGÓ,6410010001,ITUZAINGO CENTRO,1714,Gaona,
33,70060632318422,MARIOLI,6,BUENOS AIRES,63,BALCARCE,6063010000,BALCARCE,7620,Avenida del Valle 80,
34,70100492324451,FARMAGEN,10,CATAMARCA,49,CAPITAL,10049050,CAPITAL,4700,Guemes  307,
35,70820842386306,FERRAN,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,DOMINGO FAUSTINO SARMIENTO 3098,
36,70820842386310,PETRUZZI,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,Av PELLEGRINI 3770,
37,70820842386315,RODRIGO,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,JUAN JOSE PASO 5880,
38,70820842386316,AZAR,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,Av Pte PERON,
39,70820842386318,ARCO IRIS,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,27 DE FEBRERO 5302,
40,70820842386303,LUCARELLI,82,SANTA FE,84,ROSARIO,82084270000,ROSARIO,2000,Juan Jose Paso 7800,
