id,name,id_location,id_department,postal_code,adress
70940072395121,FARMACIA ONIKEN,94007010000,7,9420,Rosales 416
70940142395152,FARMACIA JAINEN,94014020000,14,9410,JAINEN Nº 152
70940142395153,FARMACIA AUTOFARMA,94014020000,14,9410,SAN MARTIN  Nº 1336
70940072395116,FARMACIA DEL SUR,94007010000,7,9420,20 de Junio 793
70940142495150,FARMACIA I.O.S.F.A. USHUAIA,94014020000,14,9410,YAGANES Nº 251
70940072395128,FARMACIA VIA FRANCA,94007010000,7,9420,Islas Malvinas 1607
70940072395129,FARMACIA DEL PUEBLO EXPRESS,94007010000,7,9420,Avenida San Martín 721
70940072395117,FARMACIA FARMASALUD,94007010000,7,9420,LIBERTAD 1145
70940072395124,FARMACIA SINDICAL AZUL Y BLANCA,94007010000,7,9420,Ameghino 867
70940142395149,FARMACIA AUSTRAL,94014020000,14,9410,PPIONEROS FUEGUINOS Nº 4631
70940142395130,FARMACIA DEL SOLIER,94014020000,14,9410,TRANSPORTE VILLARINO N° 474
70940142395151,FARMACIA ALEM,94014020000,14,9410,LEANDRO N. ALEM Nº 2654
70940142395161,FARMACIA FUEGUINA,94014020000,14,9410,AVENIDA LEANDRO ALEM N° 838
70940142395162,FARMACIA RAPIFARMA,94014020000,14,9410,SOLDADO AGUILA Nº 2429
70940142395142,FARMACIA SINDICAL UOM,94014020000,14,9410,SAN MARTIN Nº 1108
70940142395143,FARMACIA LA BANCARIA SUR,94014020000,14,9410,KUANIP Nº 702
70940072395108,FARMACIA AUSTRAL,94007010000,7,9420,Avenida  Belgrano 397
70940142395154,FARMACIA SAN MARTIN SUCURSAL KUANIP,94014020000,14,9410,KUANIP Nº 1372
70940072395122,FARMACIA ONIKEN I,94007010000,7,9420,Pellegrini 104
70940072195119,FARMACIA HOSPITAL REGIONAL RIO GRANDE,94007010000,7,9420,Belgrano 1130
70940072195120,FARMACIA O.S.P.T.F (OBRA SOCIAL DE LA PROVINCIA DE TIERRA DEL FUEGO),94007010000,7,9420,LIBERTAD 897
70940142395132,FARMACIA DEL LAGO - SUCURSAL USHUAIA,94014020000,14,9410,MAGALLANES Nº 1515
70940142395135,FARMACIA SALK,94014020000,14,9410,SAN MARTIN Nº 931
70940142395145,FARMACIA BAHIA,94014020000,14,9410,SAN MARTIN Nº 1533
70940142395138,FARMACIA SAN MARTIN CENTRO,94014020000,14,9410,SAN MARTIN Nº 1241
70940142395133,FARMACIA USHUAIA,94014020000,14,9410,POLIDORO SEGUES Nº192
70940142395140,FARMACIA SAN MARTIN SUCURSAL PERITO MORENO,94014020000,14,9410,PERITO MORENO Nº 1550
70940142395141,FARMACIA ASOCIACION BANCARIA,94014020000,14,9410,MAIPU Nº 333
70940142395146,FARMACIA ANDINA,94014020000,14,9410,SAN MARTIN Nº 638
70940072395114,FARMACIA MORENO,94007010000,7,9420,Luisa Rosso 412
70940072395115,FARMACIA PATAGONIA,94007010000,7,9420,Teniente Bernardt 415
70940072395109,FARMACIA AUTOFARMA,94007010000,7,9420,Calle Leonardo Rosales 444
70940142395148,FARMACIA ANDINA SUR,94014020000,14,9410,HIPOLITO IRIGOYEN Nº1832 - LOCAL Nº 3
70940072395160,FARMACIA TOLHUIN,94007020000,7,9412,LUCAS BRIDGE 245
70940072395123,FARMACIA SALK S.R.L,94007010000,7,9420,Ameghino 654
70940072395111,FARMACIA DEL PUEBLO II,94007010000,7,9420,Viedma 778
70940072395126,FARMACIA DEL LAGO,94007020000,7,9412,Shelknam 115
70940072395112,FARMACIA DEL PUEBLO,94007010000,7,9420,Avenida San Martín 402
70940072395113,FARMACIA MARGEN SUR,94007010000,7,9420,MARTINEZ Y PINOLA 675
70940072395125,FARMACIA THORNE,94007010000,7,9420,Thorne 901
70940142395134,FARMACIA MERCANTIL,94014020000,14,9410,GOBERNADOR PAZ Nº 679
70940142195136,FARMACIA OSPTF,94014020000,14,9410,FITZ ROY  350
70940142395139,FARMACIA KUANIP II,94014020000,14,9410,LEOPOLDO LUGONES Nº 1895
70940072395201,FARMACIA MEDIFARMA,94007010000,7,9420,PERITO MORENO 219
70940072395204,FARMACIA DE CLINICA DEL SANATORIO FUEGUINO,94007010000,7,9420,Córdoba 748
70940072395205,FARMACIA CEMEP (INTRAHOSPITALARIA),94007010000,7,9420,20 DE JUNIO 815
70940142395214,FARMACIA DEL SANATORIO SAN JORGE,94014020000,14,9410,FITZ ROY
70940072395222,FARMACIA SAN EXPEDITO,94007010000,7,9420,Punta Popper
70940072795217,FARMACIA UOM,94007010000,7,9420,Ushuaia 386
70940072395224,FARMACIA SIMON,94007010000,7,9420,EL ALAMBRADOR 825
